x,y,distance
292.6482113728044,-2540.7823646232077,4550.391700419512
315.84201151240853,-2495.8421580618838,4555.645277777775
350.07410576074864,-2405.759156789352,4565.195287185593
357.97203848623093,-2374.776012525264,4567.934166666664
373.0293245545668,-2294.0763115080467,4574.950190856974
376.656205781515,-2260.246797984785,4578.667499999997
375.7079582034518,-2194.092188159512,4587.003418375558
371.0586841545779,-2146.9081906509173,4591.967499999997
361.8779937804844,-2086.8647099458585,4597.9457312535
348.34499914802797,-2026.0531822049159,4604.167499999998
338.0833849627174,-1986.4714004516024,4608.272533254548
315.17921591154624,-1905.987980417926,4616.767499999997
295.64172286680423,-1843.6718720261335,4623.191045838168
288.2590653993251,-1821.1832571372238,4625.434166666663
253.1976565321922,-1718.1350199348728,4635.354233297064
248.70143517453198,-1704.9185319722044,4636.60083333333
208.5532452008995,-1585.8781617501938,4647.979598708689
207.97777444639004,-1584.153712385874,4648.156388888886
175.7217184283557,-1486.0628781019282,4658.838240978983
157.42213184185476,-1428.5184945795227,4665.034166666664
128.22902191791246,-1335.0933093489664,4674.811944444441
124.88305401404287,-1324.4354355045496,4675.931150802125
87.59375593514822,-1205.0976449737066,4688.61345233001
83.68114589709391,-1192.1298124849407,4690.011944444441
73.0025005337285,-1156.899146389098,4693.692233714438
49.00474027377956,-1083.0657643650607,4700.18972222222
-15.07078488518843,-899.2790842908248,4715.790290576891
-15.480836717835967,-898.1299787134487,4715.923055555552
-46.41457600464987,-813.591331713547,4729.311944444441
-56.242232663142545,-786.7183811663898,4733.241607947886
-86.91769059534275,-701.6572668373717,4742.923055555552
-119.88099362791525,-610.0856885444731,4752.34751830866
-124.90514543939211,-596.209302319029,4753.856388888886
-168.1507969003412,-473.51001683686314,4767.68972222222
-185.02310264000212,-413.4095445069783,4773.1459902067745
-219.32194691722867,-260.4651193613586,4784.5563888888855
-225.0835588454712,-226.526800925315,4787.2378580275345
-214.73378441052802,38.596279453615246,4815.723055555552
-212.06894205946455,50.94863897867611,4817.005697097383
-185.6822667191568,156.4945008376641,4827.145277777773
-126.81846718693161,321.8681040121204,4842.759877708727
-106.06951057646552,362.2013842034259,4847.21194444444
-11.902068896169128,490.06800202989865,4864.478611111107
33.73164317974528,540.0621966481216,4873.028338421468
90.56516304531483,595.1209607614487,4884.623055555551
166.5785484039087,661.9830716956792,4894.715841727731
253.51608229339604,737.5771847476542,4902.0897222222175
377.9270715428007,845.4709507695003,4912.284697024446
486.98039745004,940.3374993349621,4934.600833333328
523.402829378456,970.6340598797401,4941.962324004477
673.8597072921615,1090.5829151825744,4961.339020829021
721.6120185892914,1124.8006128074915,4966.867499999995
791.8131208790667,1170.2760279539834,4974.477605213357
938.3830406163152,1248.9224431819932,4988.3612759620055
959.2160631749891,1258.8316488553992,4990.645277777773
1022.2106707257293,1286.0429015606185,4998.15557527289
1032.6173281594045,1290.19239482001,4999.311944444439
1131.0057910157825,1325.5349488748925,5009.186511164142
1150.6463235654958,1331.6778420716355,5011.111944444439
1223.792112051509,1351.4329781975762,5018.311944444439
1258.1054767060455,1359.1157454323948,5021.689382086531
1333.9356736879854,1372.4866551127484,5028.9991010458925
1379.3560444543048,1378.8090150746423,5033.011944444439
1429.345458865492,1384.2328414037127,5037.69834060921
1456.0896784072106,1385.7892279998598,5040.845277777772
1490.1704058228938,1384.8036545336063,5044.630234157137
1596.177538315481,1371.0019205592425,5052.772301232571
1596.9373355662965,1370.8480394633084,5052.845277777772
1657.925403235508,1343.3035238941268,5062.785011897387
1688.8612099165637,1320.5797193361173,5067.178611111106
1715.0941215071089,1295.5045945004435,5070.7670377661125
1760.4427425038646,1228.3592106405488,5078.259134506828
1776.6197937133015,1197.5759113600984,5082.178611111106
1794.5510152815345,1149.624562866678,5088.489722222217
1808.679088491872,1098.7665606725618,5092.52165778666
1840.116621365683,972.304386379977,5100.300434970967
1840.4008316592353,971.1532814785211,5100.389722222217
1870.0508061921796,865.8856635029704,5117.241576917001
1875.512136563323,849.62103071488,5119.278611111106
1900.1610434350418,775.7448092071598,5127.001606915101
1922.9161674255063,698.5230225651856,5135.016045677376
1929.9189139259604,671.5980888928593,5137.178611111106
1980.405735426754,458.8650379891863,5152.079410593221
1980.660330264764,457.7693017538266,5152.189722222217
2001.6047252948465,366.26175782544163,5170.32305555555
2015.5469613445598,305.63940618760506,5176.029755379777
2028.3643015910031,250.08561697166527,5179.656388888884
2054.798662213382,134.86088300947102,5186.625483089343
2069.7989267936873,66.38488868382872,5193.856388888884
2088.203406354519,-8.516671261988105,5208.852126658807
2103.3165618726284,-59.258635601476655,5214.123055555551
2124.6815448580683,-129.01291772351018,5220.506476389071
2159.6892692252873,-240.84931151397367,5231.843037071458
